invoice_id,branch,city,customer_type,gender,prouduct_line,unit_price,quantity,VAT,total,date,time,payment_method,cogs,gross_margin_percentage,gross_income,rating
743-88-1662,C,Naypyitaw,Normal,Male,Sports and travel,95.49,7,33.4215,701.85,2/22/2019 0:00,18:17:00,Ewallet,668.43,gross_margin_percentage,33.42,8.7
744-02-5987,A,Yangon,Member,Male,Home and lifestyle,78.38,6,23.514,493.79,1/10/2019 0:00,14:16:00,Ewallet,470.28,gross_margin_percentage,23.51,5.8
744-09-5786,B,Mandalay,Normal,Male,Electronic accessories,22.01,6,6.603,138.66,1/2/2019 0:00,18:50:00,Cash,132.06,gross_margin_percentage,6.6,7.6
744-16-7898,B,Mandalay,Normal,Female,Home and lifestyle,97.37,10,48.685,1022.39,1/15/2019 0:00,13:48:00,Credit card,973.7,gross_margin_percentage,48.69,4.9
744-82-9138,C,Naypyitaw,Normal,Male,Fashion accessories,86.13,2,8.613,180.87,2/7/2019 0:00,17:59:00,Cash,172.26,gross_margin_percentage,8.61,8.2
745-71-3520,A,Yangon,Member,Female,Electronic accessories,25.22,7,8.827,185.37,2/4/2019 0:00,10:23:00,Cash,176.54,gross_margin_percentage,8.83,8.2
745-74-0715,A,Yangon,Normal,Male,Electronic accessories,58.03,2,5.803,121.86,3/10/2019 0:00,20:46:00,Ewallet,116.06,gross_margin_percentage,5.8,8.8
746-04-1077,B,Mandalay,Member,Female,Food and beverages,84.63,10,42.315,888.62,1/1/2019 0:00,11:36:00,Credit card,846.3,gross_margin_percentage,42.32,9
746-19-0921,C,Naypyitaw,Normal,Male,Food and beverages,21.58,1,1.079,22.66,2/9/2019 0:00,10:02:00,Ewallet,21.58,gross_margin_percentage,1.08,7.2
746-54-5508,A,Yangon,Normal,Male,Home and lifestyle,21.52,6,6.456,135.58,1/17/2019 0:00,12:48:00,Credit card,129.12,gross_margin_percentage,6.46,9.4
746-68-6593,C,Naypyitaw,Member,Female,Sports and travel,87.16,2,8.716,183.04,1/11/2019 0:00,14:29:00,Credit card,174.32,gross_margin_percentage,8.72,9.7
746-94-0204,A,Yangon,Normal,Male,Fashion accessories,83.24,9,37.458,786.62,1/29/2019 0:00,11:56:00,Credit card,749.16,gross_margin_percentage,37.46,7.4
747-58-7183,B,Mandalay,Normal,Male,Fashion accessories,57.27,3,8.5905,180.4,2/9/2019 0:00,20:31:00,Ewallet,171.81,gross_margin_percentage,8.59,6.5
748-45-2862,A,Yangon,Member,Female,Home and lifestyle,28.31,4,5.662,118.9,3/7/2019 0:00,18:35:00,Cash,113.24,gross_margin_percentage,5.66,8.2
749-24-1565,A,Yangon,Normal,Female,Health and beauty,23.03,9,10.3635,217.63,1/3/2019 0:00,12:02:00,Ewallet,207.27,gross_margin_percentage,10.36,7.9
749-81-8133,A,Yangon,Normal,Female,Fashion accessories,94.67,4,18.934,397.61,3/11/2019 0:00,12:04:00,Cash,378.68,gross_margin_percentage,18.93,6.8
750-57-9686,C,Naypyitaw,Normal,Female,Home and lifestyle,45.38,4,9.076,190.6,1/8/2019 0:00,13:48:00,Credit card,181.52,gross_margin_percentage,9.08,8.7
750-67-8428,A,Yangon,Member,Female,Health and beauty,74.69,7,26.1415,548.97,1/5/2019 0:00,13:08:00,Ewallet,522.83,gross_margin_percentage,26.14,9.1
751-15-6198,B,Mandalay,Normal,Male,Sports and travel,23.01,6,6.903,144.96,1/12/2019 0:00,16:45:00,Ewallet,138.06,gross_margin_percentage,6.9,7.9
751-41-9720,C,Naypyitaw,Normal,Male,Home and lifestyle,97.5,10,48.75,1023.75,1/12/2019 0:00,16:18:00,Ewallet,975,gross_margin_percentage,48.75,8
751-69-0068,C,Naypyitaw,Normal,Male,Sports and travel,99.24,9,44.658,937.82,3/19/2019 0:00,19:09:00,Ewallet,893.16,gross_margin_percentage,44.66,9
752-23-3760,B,Mandalay,Member,Female,Sports and travel,64.08,7,22.428,470.99,2/19/2019 0:00,19:29:00,Credit card,448.56,gross_margin_percentage,22.43,7.3
755-12-3214,C,Naypyitaw,Member,Female,Fashion accessories,44.22,5,11.055,232.16,3/5/2019 0:00,17:07:00,Credit card,221.1,gross_margin_percentage,11.06,8.6
756-01-7507,C,Naypyitaw,Normal,Female,Health and beauty,20.38,5,5.095,107,1/22/2019 0:00,18:56:00,Cash,101.9,gross_margin_percentage,5.1,6
756-49-0168,A,Yangon,Member,Male,Fashion accessories,19.7,1,0.985,20.69,2/8/2019 0:00,11:39:00,Ewallet,19.7,gross_margin_percentage,0.99,9.5
756-93-1854,C,Naypyitaw,Member,Female,Fashion accessories,83.35,2,8.335,175.04,2/2/2019 0:00,14:05:00,Credit card,166.7,gross_margin_percentage,8.34,9.5
759-29-9521,A,Yangon,Member,Female,Fashion accessories,48.96,9,22.032,462.67,3/4/2019 0:00,11:27:00,Cash,440.64,gross_margin_percentage,22.03,8
759-98-4285,C,Naypyitaw,Member,Female,Health and beauty,85.87,7,30.0545,631.14,2/27/2019 0:00,19:01:00,Credit card,601.09,gross_margin_percentage,30.05,8
760-27-5490,C,Naypyitaw,Normal,Male,Fashion accessories,15.62,8,6.248,131.21,1/20/2019 0:00,20:37:00,Ewallet,124.96,gross_margin_percentage,6.25,9.1
760-53-9233,A,Yangon,Member,Male,Fashion accessories,41.28,3,6.192,130.03,3/26/2019 0:00,18:37:00,Credit card,123.84,gross_margin_percentage,6.19,8.5
760-54-1821,B,Mandalay,Normal,Male,Home and lifestyle,13.59,9,6.1155,128.43,3/15/2019 0:00,10:26:00,Cash,122.31,gross_margin_percentage,6.12,5.8
760-90-2357,A,Yangon,Member,Male,Electronic accessories,74.51,6,22.353,469.41,3/20/2019 0:00,15:08:00,Ewallet,447.06,gross_margin_percentage,22.35,5
761-49-0439,B,Mandalay,Member,Female,Electronic accessories,12.1,8,4.84,101.64,1/19/2019 0:00,10:17:00,Ewallet,96.8,gross_margin_percentage,4.84,8.6
764-44-8999,B,Mandalay,Normal,Female,Health and beauty,14.76,2,1.476,31,2/18/2019 0:00,14:42:00,Ewallet,29.52,gross_margin_percentage,1.48,4.3
765-26-6951,A,Yangon,Normal,Male,Sports and travel,72.61,6,21.783,457.44,1/1/2019 0:00,10:39:00,Credit card,435.66,gross_margin_percentage,21.78,6.9
766-85-7061,B,Mandalay,Normal,Male,Health and beauty,87.87,10,43.935,922.64,3/29/2019 0:00,10:25:00,Ewallet,878.7,gross_margin_percentage,43.94,5.1
767-05-1286,C,Naypyitaw,Member,Female,Home and lifestyle,83.77,6,25.131,527.75,1/23/2019 0:00,12:10:00,Ewallet,502.62,gross_margin_percentage,25.13,5.4
767-54-1907,B,Mandalay,Member,Female,Fashion accessories,29.56,5,7.39,155.19,2/13/2019 0:00,16:59:00,Cash,147.8,gross_margin_percentage,7.39,6.9
767-97-4650,B,Mandalay,Member,Female,Sports and travel,64.83,2,6.483,136.14,1/8/2019 0:00,11:59:00,Credit card,129.66,gross_margin_percentage,6.48,8
770-42-8960,B,Mandalay,Normal,Male,Food and beverages,21.12,8,8.448,177.41,1/1/2019 0:00,19:31:00,Cash,168.96,gross_margin_percentage,8.45,6.3
775-72-1988,B,Mandalay,Normal,Male,Home and lifestyle,73.28,5,18.32,384.72,1/24/2019 0:00,15:05:00,Ewallet,366.4,gross_margin_percentage,18.32,8.4
776-68-1096,B,Mandalay,Normal,Male,Home and lifestyle,44.12,3,6.618,138.98,3/18/2019 0:00,13:45:00,Credit card,132.36,gross_margin_percentage,6.62,7.9
777-67-2495,B,Mandalay,Normal,Male,Home and lifestyle,68.97,3,10.3455,217.26,2/22/2019 0:00,11:26:00,Ewallet,206.91,gross_margin_percentage,10.35,8.7
777-82-7220,B,Mandalay,Member,Male,Home and lifestyle,30.12,8,12.048,253.01,3/3/2019 0:00,13:01:00,Cash,240.96,gross_margin_percentage,12.05,7.7
778-34-2523,A,Yangon,Member,Female,Electronic accessories,48.62,8,19.448,408.41,1/24/2019 0:00,10:57:00,Cash,388.96,gross_margin_percentage,19.45,5
778-71-5554,C,Naypyitaw,Member,Male,Fashion accessories,15.43,1,0.7715,16.2,1/25/2019 0:00,15:46:00,Credit card,15.43,gross_margin_percentage,0.77,6.1
778-89-7974,C,Naypyitaw,Normal,Male,Health and beauty,70.21,6,21.063,442.32,3/30/2019 0:00,14:58:00,Cash,421.26,gross_margin_percentage,21.06,7.4
779-06-0012,C,Naypyitaw,Member,Female,Home and lifestyle,88.61,1,4.4305,93.04,1/19/2019 0:00,10:21:00,Cash,88.61,gross_margin_percentage,4.43,7.7
779-42-2410,B,Mandalay,Member,Male,Food and beverages,57.74,3,8.661,181.88,2/20/2019 0:00,13:06:00,Ewallet,173.22,gross_margin_percentage,8.66,7.7
781-84-8059,C,Naypyitaw,Normal,Male,Fashion accessories,60.74,7,21.259,446.44,1/18/2019 0:00,16:23:00,Ewallet,425.18,gross_margin_percentage,21.26,5
782-95-9291,A,Yangon,Member,Male,Food and beverages,92.29,5,23.0725,484.52,2/20/2019 0:00,15:55:00,Credit card,461.45,gross_margin_percentage,23.07,9
783-09-1637,B,Mandalay,Normal,Female,Sports and travel,67.43,5,16.8575,354.01,3/6/2019 0:00,18:13:00,Ewallet,337.15,gross_margin_percentage,16.86,6.3
784-08-0310,C,Naypyitaw,Member,Female,Food and beverages,21.04,4,4.208,88.37,1/13/2019 0:00,13:58:00,Cash,84.16,gross_margin_percentage,4.21,7.6
784-21-9238,C,Naypyitaw,Member,Male,Sports and travel,10.17,1,0.5085,10.68,2/7/2019 0:00,14:15:00,Cash,10.17,gross_margin_percentage,0.51,5.9
785-13-7708,B,Mandalay,Normal,Male,Food and beverages,73.06,7,25.571,536.99,1/14/2019 0:00,19:06:00,Credit card,511.42,gross_margin_percentage,25.57,4.2
785-96-0615,B,Mandalay,Member,Female,Electronic accessories,35.74,8,14.296,300.22,2/17/2019 0:00,15:28:00,Ewallet,285.92,gross_margin_percentage,14.3,4.9
786-94-2700,A,Yangon,Member,Male,Food and beverages,80.62,6,24.186,507.91,2/28/2019 0:00,20:18:00,Cash,483.72,gross_margin_percentage,24.19,9.1
787-15-1757,C,Naypyitaw,Member,Male,Health and beauty,44.07,4,8.814,185.09,2/18/2019 0:00,16:28:00,Ewallet,176.28,gross_margin_percentage,8.81,8.4
787-56-0757,C,Naypyitaw,Member,Female,Food and beverages,80.36,4,16.072,337.51,2/23/2019 0:00,18:45:00,Credit card,321.44,gross_margin_percentage,16.07,8.3
787-87-2010,A,Yangon,Member,Male,Health and beauty,55.5,4,11.1,233.1,1/20/2019 0:00,15:48:00,Credit card,222,gross_margin_percentage,11.1,6.6
788-07-8452,C,Naypyitaw,Member,Female,Home and lifestyle,24.24,7,8.484,178.16,1/27/2019 0:00,17:38:00,Ewallet,169.68,gross_margin_percentage,8.48,9.4
788-21-5741,A,Yangon,Normal,Male,Fashion accessories,45.38,3,6.807,142.95,2/17/2019 0:00,13:34:00,Credit card,136.14,gross_margin_percentage,6.81,7.2
789-23-8625,B,Mandalay,Member,Male,Fashion accessories,93.22,3,13.983,293.64,1/24/2019 0:00,11:45:00,Cash,279.66,gross_margin_percentage,13.98,7.2
790-29-1172,B,Mandalay,Normal,Female,Food and beverages,57.34,3,8.601,180.62,3/10/2019 0:00,18:59:00,Credit card,172.02,gross_margin_percentage,8.6,7.9
790-38-4466,C,Naypyitaw,Normal,Female,Health and beauty,10.99,5,2.7475,57.7,1/23/2019 0:00,10:18:00,Credit card,54.95,gross_margin_percentage,2.75,9.3
793-10-3222,B,Mandalay,Member,Female,Health and beauty,41.06,6,12.318,258.68,3/5/2019 0:00,13:30:00,Credit card,246.36,gross_margin_percentage,12.32,8.3
794-32-2436,B,Mandalay,Member,Male,Electronic accessories,55.67,2,5.567,116.91,3/27/2019 0:00,15:08:00,Ewallet,111.34,gross_margin_percentage,5.57,6
794-42-3736,B,Mandalay,Normal,Male,Food and beverages,33.33,2,3.333,69.99,1/26/2019 0:00,14:41:00,Credit card,66.66,gross_margin_percentage,3.33,6.4
795-49-7276,A,Yangon,Normal,Male,Fashion accessories,37.15,4,7.43,156.03,3/23/2019 0:00,18:59:00,Ewallet,148.6,gross_margin_percentage,7.43,8.3
796-12-2025,C,Naypyitaw,Normal,Male,Fashion accessories,62.12,10,31.06,652.26,2/11/2019 0:00,16:19:00,Cash,621.2,gross_margin_percentage,31.06,5.9
796-32-9050,A,Yangon,Normal,Male,Food and beverages,51.28,6,15.384,323.06,1/19/2019 0:00,16:31:00,Cash,307.68,gross_margin_percentage,15.38,6.5
797-88-0493,A,Yangon,Normal,Female,Health and beauty,64.27,4,12.854,269.93,3/26/2019 0:00,13:54:00,Cash,257.08,gross_margin_percentage,12.85,7.7
799-71-1548,A,Yangon,Member,Male,Electronic accessories,77.72,4,15.544,326.42,1/7/2019 0:00,16:11:00,Credit card,310.88,gross_margin_percentage,15.54,8.8
800-09-8606,A,Yangon,Member,Female,Home and lifestyle,87.37,5,21.8425,458.69,1/29/2019 0:00,19:45:00,Cash,436.85,gross_margin_percentage,21.84,6.6
801-88-0346,C,Naypyitaw,Normal,Female,Fashion accessories,76.06,3,11.409,239.59,1/5/2019 0:00,20:30:00,Credit card,228.18,gross_margin_percentage,11.41,9.8
802-43-8934,A,Yangon,Normal,Male,Home and lifestyle,18.28,1,0.914,19.19,3/22/2019 0:00,15:05:00,Credit card,18.28,gross_margin_percentage,0.91,8.3
802-70-5316,A,Yangon,Member,Female,Sports and travel,92.13,6,27.639,580.42,3/6/2019 0:00,20:34:00,Cash,552.78,gross_margin_percentage,27.64,8.3
803-17-8013,A,Yangon,Member,Female,Home and lifestyle,88.79,8,35.516,745.84,2/17/2019 0:00,17:09:00,Cash,710.32,gross_margin_percentage,35.52,4.1
803-83-5989,C,Naypyitaw,Normal,Male,Home and lifestyle,55.73,6,16.719,351.1,2/24/2019 0:00,10:55:00,Ewallet,334.38,gross_margin_percentage,16.72,7
804-38-3935,A,Yangon,Member,Male,Electronic accessories,93.78,3,14.067,295.41,1/30/2019 0:00,11:32:00,Credit card,281.34,gross_margin_percentage,14.07,5.9
805-86-0265,A,Yangon,Normal,Male,Home and lifestyle,93.96,9,42.282,887.92,3/20/2019 0:00,11:32:00,Cash,845.64,gross_margin_percentage,42.28,9.8
807-14-7833,A,Yangon,Member,Female,Electronic accessories,17.42,10,8.71,182.91,2/22/2019 0:00,12:30:00,Ewallet,174.2,gross_margin_percentage,8.71,7
807-34-3742,A,Yangon,Normal,Male,Fashion accessories,52.38,1,2.619,55,3/26/2019 0:00,19:44:00,Cash,52.38,gross_margin_percentage,2.62,5.8
808-65-0703,C,Naypyitaw,Normal,Male,Home and lifestyle,35.47,4,7.094,148.97,3/14/2019 0:00,17:22:00,Credit card,141.88,gross_margin_percentage,7.09,6.9
809-46-1866,A,Yangon,Normal,Male,Health and beauty,58.15,4,11.63,244.23,1/23/2019 0:00,17:44:00,Cash,232.6,gross_margin_percentage,11.63,8.4
809-69-9497,A,Yangon,Normal,Female,Home and lifestyle,45.68,10,22.84,479.64,1/19/2019 0:00,19:30:00,Ewallet,456.8,gross_margin_percentage,22.84,5.7
810-60-6344,C,Naypyitaw,Normal,Female,Electronic accessories,40.86,8,16.344,343.22,2/7/2019 0:00,14:38:00,Credit card,326.88,gross_margin_percentage,16.34,6.5
811-03-8790,A,Yangon,Normal,Female,Electronic accessories,45.48,10,22.74,477.54,3/1/2019 0:00,10:22:00,Credit card,454.8,gross_margin_percentage,22.74,4.8
811-35-1094,B,Mandalay,Member,Male,Electronic accessories,50.45,6,15.135,317.84,2/6/2019 0:00,15:16:00,Credit card,302.7,gross_margin_percentage,15.14,8.9
815-04-6282,C,Naypyitaw,Member,Female,Sports and travel,64.97,5,16.2425,341.09,2/8/2019 0:00,12:52:00,Credit card,324.85,gross_margin_percentage,16.24,6.5
815-11-1168,A,Yangon,Member,Male,Food and beverages,99.78,5,24.945,523.85,3/9/2019 0:00,19:09:00,Cash,498.9,gross_margin_percentage,24.95,5.4
816-57-2053,A,Yangon,Normal,Male,Sports and travel,60.87,2,6.087,127.83,3/9/2019 0:00,12:37:00,Ewallet,121.74,gross_margin_percentage,6.09,8.7
816-72-8853,A,Yangon,Member,Female,Sports and travel,27.93,5,6.9825,146.63,1/29/2019 0:00,15:48:00,Cash,139.65,gross_margin_percentage,6.98,5.9
817-48-8732,A,Yangon,Member,Female,Home and lifestyle,72.35,10,36.175,759.68,1/20/2019 0:00,15:55:00,Cash,723.5,gross_margin_percentage,36.18,5.4
817-69-8206,B,Mandalay,Normal,Female,Electronic accessories,99.73,9,44.8785,942.45,3/2/2019 0:00,19:42:00,Credit card,897.57,gross_margin_percentage,44.88,6.5
821-07-3596,C,Naypyitaw,Normal,Female,Fashion accessories,16.45,4,3.29,69.09,3/7/2019 0:00,14:53:00,Ewallet,65.8,gross_margin_percentage,3.29,5.6
821-14-9046,B,Mandalay,Member,Female,Fashion accessories,17.48,6,5.244,110.12,1/18/2019 0:00,15:04:00,Credit card,104.88,gross_margin_percentage,5.24,6.1
824-88-3614,C,Naypyitaw,Normal,Male,Health and beauty,34.31,8,13.724,288.2,1/25/2019 0:00,15:00:00,Ewallet,274.48,gross_margin_percentage,13.72,5.7
825-94-5922,B,Mandalay,Normal,Male,Sports and travel,25.31,2,2.531,53.15,3/2/2019 0:00,19:26:00,Ewallet,50.62,gross_margin_percentage,2.53,7.2
826-58-8051,B,Mandalay,Normal,Male,Home and lifestyle,62.19,4,12.438,261.2,1/6/2019 0:00,19:46:00,Ewallet,248.76,gross_margin_percentage,12.44,4.3
827-26-2100,A,Yangon,Member,Male,Home and lifestyle,33.84,9,15.228,319.79,3/21/2019 0:00,16:21:00,Ewallet,304.56,gross_margin_percentage,15.23,8.8
827-44-5872,B,Mandalay,Member,Female,Food and beverages,54.36,10,27.18,570.78,2/7/2019 0:00,11:28:00,Credit card,543.6,gross_margin_percentage,27.18,6.1
827-77-7633,A,Yangon,Normal,Male,Sports and travel,98.09,9,44.1405,926.95,2/17/2019 0:00,19:41:00,Cash,882.81,gross_margin_percentage,44.14,9.3
828-46-6863,A,Yangon,Member,Male,Food and beverages,98.53,6,29.559,620.74,1/23/2019 0:00,11:22:00,Credit card,591.18,gross_margin_percentage,29.56,4
828-61-5674,A,Yangon,Member,Male,Sports and travel,44.02,10,22.01,462.21,3/20/2019 0:00,19:57:00,Credit card,440.2,gross_margin_percentage,22.01,9.6
829-34-3910,A,Yangon,Normal,Female,Health and beauty,71.38,10,35.69,749.49,3/29/2019 0:00,19:21:00,Cash,713.8,gross_margin_percentage,35.69,5.7
829-49-1914,C,Naypyitaw,Member,Female,Food and beverages,78.31,10,39.155,822.26,3/5/2019 0:00,16:24:00,Ewallet,783.1,gross_margin_percentage,39.16,6.6
830-58-2383,B,Mandalay,Normal,Male,Home and lifestyle,31.75,4,6.35,133.35,2/8/2019 0:00,15:26:00,Cash,127,gross_margin_percentage,6.35,8.6
831-07-6050,A,Yangon,Normal,Male,Electronic accessories,32.71,5,8.1775,171.73,3/19/2019 0:00,11:30:00,Credit card,163.55,gross_margin_percentage,8.18,9.9
831-64-0259,B,Mandalay,Normal,Female,Fashion accessories,39.75,5,9.9375,208.69,2/22/2019 0:00,10:43:00,Ewallet,198.75,gross_margin_percentage,9.94,9.6
831-81-6575,B,Mandalay,Member,Female,Electronic accessories,75.59,9,34.0155,714.33,2/23/2019 0:00,11:12:00,Cash,680.31,gross_margin_percentage,34.02,8
832-51-6761,A,Yangon,Normal,Male,Food and beverages,33.88,8,13.552,284.59,1/19/2019 0:00,20:29:00,Ewallet,271.04,gross_margin_percentage,13.55,9.6
834-25-9262,C,Naypyitaw,Normal,Female,Fashion accessories,81.68,4,16.336,343.06,1/6/2019 0:00,12:12:00,Cash,326.72,gross_margin_percentage,16.34,9.1
834-45-5519,B,Mandalay,Normal,Female,Electronic accessories,43,4,8.6,180.6,1/31/2019 0:00,20:48:00,Ewallet,172,gross_margin_percentage,8.6,7.6
834-61-8124,A,Yangon,Normal,Male,Electronic accessories,51.69,7,18.0915,379.92,1/26/2019 0:00,18:22:00,Cash,361.83,gross_margin_percentage,18.09,5.5
834-83-1826,B,Mandalay,Member,Female,Home and lifestyle,82.04,5,20.51,430.71,2/25/2019 0:00,17:16:00,Credit card,410.2,gross_margin_percentage,20.51,7.6
835-16-0096,C,Naypyitaw,Member,Male,Sports and travel,14.7,5,3.675,77.18,3/24/2019 0:00,13:48:00,Ewallet,73.5,gross_margin_percentage,3.68,8.5
836-82-5858,B,Mandalay,Member,Male,Health and beauty,69.37,9,31.2165,655.55,1/26/2019 0:00,19:14:00,Ewallet,624.33,gross_margin_percentage,31.22,4
837-55-7229,B,Mandalay,Normal,Female,Fashion accessories,47.44,1,2.372,49.81,2/22/2019 0:00,18:19:00,Credit card,47.44,gross_margin_percentage,2.37,6.8
838-02-1821,C,Naypyitaw,Member,Female,Home and lifestyle,12.73,2,1.273,26.73,2/22/2019 0:00,12:10:00,Credit card,25.46,gross_margin_percentage,1.27,5.2
838-78-4295,C,Naypyitaw,Normal,Female,Health and beauty,33.47,2,3.347,70.29,2/10/2019 0:00,15:43:00,Ewallet,66.94,gross_margin_percentage,3.35,6.7
840-19-2096,C,Naypyitaw,Member,Male,Electronic accessories,87.91,5,21.9775,461.53,3/14/2019 0:00,18:10:00,Ewallet,439.55,gross_margin_percentage,21.98,4.4
840-76-5966,A,Yangon,Member,Male,Sports and travel,12.76,2,1.276,26.8,1/8/2019 0:00,18:06:00,Ewallet,25.52,gross_margin_percentage,1.28,7.8
841-18-8232,B,Mandalay,Normal,Female,Food and beverages,71.2,1,3.56,74.76,1/5/2019 0:00,20:40:00,Credit card,71.2,gross_margin_percentage,3.56,9.2
841-35-6630,C,Naypyitaw,Normal,Female,Electronic accessories,75.91,6,22.773,478.23,3/9/2019 0:00,18:21:00,Cash,455.46,gross_margin_percentage,22.77,8.7
842-29-4695,C,Naypyitaw,Member,Male,Sports and travel,17.14,7,5.999,125.98,1/16/2019 0:00,12:07:00,Credit card,119.98,gross_margin_percentage,6,7.9
842-40-8179,B,Mandalay,Member,Female,Food and beverages,77.2,10,38.6,810.6,2/11/2019 0:00,10:38:00,Credit card,772,gross_margin_percentage,38.6,5.6
843-01-4703,B,Mandalay,Member,Female,Home and lifestyle,35.38,9,15.921,334.34,1/5/2019 0:00,19:50:00,Credit card,318.42,gross_margin_percentage,15.92,9.6
843-73-4724,A,Yangon,Normal,Male,Fashion accessories,74.1,1,3.705,77.81,1/25/2019 0:00,11:05:00,Cash,74.1,gross_margin_percentage,3.71,9.2
845-51-0542,B,Mandalay,Member,Male,Food and beverages,46.55,9,20.9475,439.9,2/2/2019 0:00,15:34:00,Ewallet,418.95,gross_margin_percentage,20.95,6.4
845-94-6841,C,Naypyitaw,Member,Female,Food and beverages,72.88,9,32.796,688.72,1/8/2019 0:00,19:38:00,Cash,655.92,gross_margin_percentage,32.8,4
846-10-0341,A,Yangon,Normal,Female,Fashion accessories,42.57,7,14.8995,312.89,1/6/2019 0:00,11:51:00,Cash,297.99,gross_margin_percentage,14.9,6.8
847-38-7188,B,Mandalay,Normal,Female,Food and beverages,96.68,3,14.502,304.54,1/26/2019 0:00,19:56:00,Ewallet,290.04,gross_margin_percentage,14.5,6.4
848-07-1692,B,Mandalay,Normal,Female,Health and beauty,57.22,2,5.722,120.16,1/12/2019 0:00,17:13:00,Ewallet,114.44,gross_margin_percentage,5.72,8.3
848-24-9445,C,Naypyitaw,Member,Male,Health and beauty,43.7,2,4.37,91.77,3/26/2019 0:00,18:03:00,Cash,87.4,gross_margin_percentage,4.37,4.9
848-42-2560,A,Yangon,Normal,Female,Fashion accessories,81.91,2,8.191,172.01,3/5/2019 0:00,17:43:00,Cash,163.82,gross_margin_percentage,8.19,7.8
848-62-7243,A,Yangon,Normal,Male,Health and beauty,24.89,9,11.2005,235.21,3/15/2019 0:00,15:36:00,Cash,224.01,gross_margin_percentage,11.2,7.4
848-95-6252,C,Naypyitaw,Member,Female,Home and lifestyle,86.27,1,4.3135,90.58,2/20/2019 0:00,13:24:00,Ewallet,86.27,gross_margin_percentage,4.31,7
849-09-3807,A,Yangon,Member,Female,Fashion accessories,88.34,7,30.919,649.3,2/18/2019 0:00,13:28:00,Cash,618.38,gross_margin_percentage,30.92,6.6
850-41-9669,A,Yangon,Normal,Female,Electronic accessories,75.06,9,33.777,709.32,3/19/2019 0:00,13:25:00,Ewallet,675.54,gross_margin_percentage,33.78,6.2
851-28-6367,A,Yangon,Member,Male,Sports and travel,15.5,10,7.75,162.75,3/23/2019 0:00,10:55:00,Ewallet,155,gross_margin_percentage,7.75,8
851-98-3555,B,Mandalay,Normal,Female,Health and beauty,82.88,5,20.72,435.12,3/24/2019 0:00,14:08:00,Credit card,414.4,gross_margin_percentage,20.72,6.6
852-62-7105,B,Mandalay,Normal,Female,Fashion accessories,83.25,10,41.625,874.13,1/12/2019 0:00,11:25:00,Credit card,832.5,gross_margin_percentage,41.63,4.4
852-82-2749,A,Yangon,Normal,Male,Sports and travel,64.59,4,12.918,271.28,1/6/2019 0:00,13:35:00,Ewallet,258.36,gross_margin_percentage,12.92,9.3
853-23-2453,B,Mandalay,Member,Male,Health and beauty,75.74,4,15.148,318.11,2/14/2019 0:00,14:35:00,Cash,302.96,gross_margin_percentage,15.15,7.6
856-22-8149,A,Yangon,Normal,Female,Home and lifestyle,25.29,1,1.2645,26.55,3/23/2019 0:00,10:13:00,Ewallet,25.29,gross_margin_percentage,1.26,6.1
856-66-2701,A,Yangon,Member,Male,Home and lifestyle,53.3,3,7.995,167.9,1/25/2019 0:00,14:19:00,Ewallet,159.9,gross_margin_percentage,8,7.5
857-16-3520,A,Yangon,Member,Female,Fashion accessories,71.46,7,25.011,525.23,3/28/2019 0:00,16:06:00,Ewallet,500.22,gross_margin_percentage,25.01,4.5
857-67-9057,B,Mandalay,Normal,Male,Electronic accessories,22.95,10,11.475,240.98,2/6/2019 0:00,19:20:00,Ewallet,229.5,gross_margin_percentage,11.48,8.2
859-71-0933,C,Naypyitaw,Member,Female,Sports and travel,15.49,2,1.549,32.53,1/16/2019 0:00,15:10:00,Cash,30.98,gross_margin_percentage,1.55,6.3
859-97-6048,C,Naypyitaw,Member,Male,Electronic accessories,84.25,2,8.425,176.93,3/26/2019 0:00,14:13:00,Credit card,168.5,gross_margin_percentage,8.43,5.3
860-73-6466,A,Yangon,Member,Female,Sports and travel,39.47,2,3.947,82.89,3/2/2019 0:00,16:16:00,Credit card,78.94,gross_margin_percentage,3.95,5
860-79-0874,C,Naypyitaw,Member,Female,Fashion accessories,99.3,10,49.65,1042.65,2/15/2019 0:00,14:53:00,Credit card,993,gross_margin_percentage,49.65,6.6
861-77-0145,C,Naypyitaw,Member,Male,Electronic accessories,81.97,10,40.985,860.69,3/3/2019 0:00,14:30:00,Cash,819.7,gross_margin_percentage,40.99,9.2
862-17-9201,B,Mandalay,Normal,Female,Food and beverages,84.05,6,25.215,529.52,1/29/2019 0:00,10:48:00,Credit card,504.3,gross_margin_percentage,25.22,7.7
862-29-5914,C,Naypyitaw,Normal,Female,Sports and travel,22.38,1,1.119,23.5,1/30/2019 0:00,17:08:00,Credit card,22.38,gross_margin_percentage,1.12,8.6
862-59-8517,C,Naypyitaw,Normal,Female,Food and beverages,90.24,6,27.072,568.51,1/27/2019 0:00,11:17:00,Cash,541.44,gross_margin_percentage,27.07,6.2
864-24-7918,A,Yangon,Member,Female,Sports and travel,24.49,10,12.245,257.15,2/22/2019 0:00,15:15:00,Cash,244.9,gross_margin_percentage,12.25,8.1
865-41-9075,A,Yangon,Normal,Male,Food and beverages,11.53,7,4.0355,84.75,1/28/2019 0:00,17:35:00,Cash,80.71,gross_margin_percentage,4.04,8.1
